parity,blood_calcium,blood_phosphorus,bcs,days_to_calving,milk_yield_day1,activity_level,dcad,stage
2,8.6,5.5,3.0,6,32.0,87.58,-30.0,Mild
2,8.6,5.5,3.0,9,35.58,84.29,-30.0,Mild
2,8.2,5.5,3.0,18,33.42,89.91,-30.0,Moderate
2,8.6,5.5,3.0,4,36.33,87.62,-30.0,Mild
2,8.6,5.5,3.0,8,32.5,87.8,-30.0,Mild
2,8.6,5.5,3.0,16,29.83,88.39,-30.0,Mild
2,8.2,5.5,3.0,19,35.75,86.66,-30.0,Moderate
2,8.6,5.5,3.0,20,30.42,92.62,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,5,37.25,84.52,-30.0,Mild
2,8.6,5.5,3.0,1,32.08,93.33,-30.0,Mild
2,8.6,5.5,3.0,21,38.25,87.04,-30.0,Mild
2,8.2,5.5,3.0,14,24.92,88.19,-30.0,Moderate
2,8.2,5.5,3.0,11,30.42,88.7,-30.0,Moderate
2,8.6,5.5,3.0,12,33.75,91.56,-30.0,Mild
2,8.2,5.5,3.0,13,29.67,90.83,-30.0,Moderate
2,8.6,5.5,3.0,10,25.25,88.36,-30.0,Mild
2,8.6,5.5,3.0,17,27.08,89.08,-30.0,Mild
2,8.2,5.5,3.0,15,29.75,87.36,-30.0,Moderate
2,8.6,5.5,3.0,2,36.92,89.97,-30.0,Mild
1,9.0,5.5,3.0,6,28.25,89.97,-30.0,Subclinical
1,9.0,5.5,3.0,13,26.17,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,17,20.42,85.1,-30.0,Subclinical
1,9.0,5.5,3.0,7,26.67,100.0,-30.0,Subclinical
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,9.0,5.5,3.0,15,18.33,74.17,-30.0,Subclinical
1,9.0,5.5,3.0,3,29.58,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,2,23.92,95.52,-30.0,Subclinical
1,9.0,5.5,3.0,10,25.58,86.43,-30.0,Subclinical
1,9.0,5.5,3.0,1,19.83,88.78,-30.0,Subclinical
1,9.0,5.5,3.0,12,26.83,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,18,14.75,72.31,-30.0,Subclinical
1,9.0,5.5,3.0,14,25.0,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,20,15.0,60.0,-30.0,Subclinical
1,9.0,5.5,3.0,19,24.83,99.67,-30.0,Subclinical
1,9.0,5.5,3.0,16,24.0,84.35,-30.0,Subclinical
1,9.0,5.5,3.0,9,24.92,88.7,-30.0,Subclinical
1,9.0,5.5,3.0,5,28.75,91.66,-30.0,Subclinical
1,9.0,5.5,3.0,8,25.33,98.19,-30.0,Subclinical
1,9.0,5.5,3.0,4,20.5,85.87,-30.0,Subclinical
1,9.0,5.5,3.0,11,27.08,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,2,34.58,90.22,-30.0,Mild
1,9.0,5.5,3.0,4,30.17,77.58,-30.0,Subclinical
1,8.6,5.5,3.0,3,39.25,96.66,-30.0,Mild
1,9.0,5.5,3.0,1,47.92,100.0,-30.0,Subclinical
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.6,5.5,3.0,6,24.25,79.26,-30.0,Mild
1,9.0,5.5,3.0,1,33.92,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,7,28.42,90.36,-30.0,Mild
1,8.6,5.5,3.0,4,36.83,96.02,-30.0,Mild
1,8.6,5.5,3.0,2,29.92,92.23,-30.0,Mild
1,9.0,5.5,3.0,5,41.75,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,3,38.75,97.98,-30.0,Mild
1,9.0,5.5,3.0,9,20.58,83.05,-30.0,Subclinical
1,8.6,5.5,3.0,8,39.17,95.9,-30.0,Mild
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.2,5.5,3.0,19,36.83,88.49,-30.0,Moderate
2,8.2,5.5,3.0,11,39.33,92.26,-30.0,Moderate
2,8.2,5.5,3.0,2,37.42,89.01,-30.0,Moderate
2,8.2,5.5,3.0,18,30.75,86.02,-30.0,Moderate
2,8.2,5.5,3.0,4,37.0,90.26,-30.0,Moderate
2,8.2,5.5,3.0,12,43.0,87.19,-30.0,Moderate
2,8.2,5.5,3.0,14,27.83,87.64,-30.0,Moderate
2,8.2,5.5,3.0,5,42.08,90.11,-30.0,Moderate
2,8.2,5.5,3.0,10,43.0,94.89,-30.0,Moderate
2,8.2,5.5,3.0,8,42.5,90.44,-30.0,Moderate
2,8.2,5.5,3.0,15,25.33,84.45,-30.0,Moderate
2,8.2,5.5,3.0,21,39.42,87.48,-30.0,Moderate
2,8.2,5.5,3.0,17,39.08,93.34,-30.0,Moderate
2,8.2,5.5,3.0,13,44.0,93.04,-30.0,Moderate
2,7.4,5.5,3.0,0,73.33,100.0,-30.0,Critical
2,8.2,5.5,3.0,16,34.58,90.78,-30.0,Moderate
2,8.2,5.5,3.0,6,40.0,91.01,-30.0,Moderate
2,8.2,5.5,3.0,3,42.75,94.67,-30.0,Moderate
2,8.2,5.5,3.0,9,45.75,93.94,-30.0,Moderate
2,8.2,5.5,3.0,7,42.25,93.99,-30.0,Moderate
2,8.2,5.5,3.0,20,33.42,85.08,-30.0,Moderate
2,8.6,5.5,3.0,1,42.75,97.09,-30.0,Mild
2,8.6,5.5,3.0,10,32.08,97.56,-30.0,Mild
2,8.6,5.5,3.0,17,37.92,99.9,-30.0,Mild
2,8.6,5.5,3.0,2,35.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,20,34.42,100.0,-30.0,Mild
2,8.6,5.5,3.0,1,32.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,4,29.58,100.0,-30.0,Mild
2,8.6,5.5,3.0,7,21.92,95.89,-30.0,Mild
2,8.2,5.5,3.0,21,32.0,95.11,-30.0,Moderate
2,8.6,5.5,3.0,11,31.33,99.19,-30.0,Mild
2,8.6,5.5,3.0,19,33.33,99.19,-30.0,Mild
2,8.6,5.5,3.0,12,35.92,100.0,-30.0,Mild
2,8.6,5.5,3.0,18,35.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,5,36.67,94.69,-30.0,Mild
2,8.6,5.5,3.0,13,25.33,94.33,-30.0,Mild
2,8.6,5.5,3.0,15,30.58,100.0,-30.0,Mild
2,8.6,5.5,3.0,14,34.75,98.41,-30.0,Mild
2,8.6,5.5,3.0,9,32.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,3,34.33,100.0,-30.0,Mild
2,8.6,5.5,3.0,6,35.42,100.0,-30.0,Mild
2,8.2,5.5,3.0,8,28.75,93.04,-30.0,Moderate
2,8.6,5.5,3.0,16,30.5,100.0,-30.0,Mild
2,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,9.0,5.5,3.0,14,38.0,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,16,18.0,96.43,-30.0,Subclinical
1,9.0,5.5,3.0,6,25.83,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,1,26.25,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,2,20.17,83.67,-30.0,Mild
1,8.6,5.5,3.0,5,26.83,99.8,-30.0,Mild
1,9.0,5.5,3.0,15,35.25,90.42,-30.0,Subclinical
1,8.6,5.5,3.0,7,20.67,88.32,-30.0,Mild
1,9.0,5.5,3.0,13,38.75,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,8,25.92,100.0,-30.0,Mild
1,9.0,5.5,3.0,10,34.17,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,9,28.67,97.0,-30.0,Mild
1,8.6,5.5,3.0,11,35.17,100.0,-30.0,Mild
1,9.0,5.5,3.0,4,27.75,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,3,22.33,90.0,-30.0,Mild
1,9.0,5.5,3.0,12,39.08,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,30,35.58,100.0,-30.0,Subclinical
1,8.2,5.5,3.0,8,4.67,46.78,-30.0,Moderate
1,9.0,5.5,3.0,30,27.08,97.85,-30.0,Subclinical
1,9.0,5.5,3.0,9,18.0,88.57,-30.0,Subclinical
1,8.6,5.5,3.0,30,22.42,80.99,-30.0,Mild
1,8.6,5.5,3.0,5,18.0,89.87,-30.0,Mild
1,8.6,5.5,3.0,30,28.0,95.06,-30.0,Mild
1,8.6,5.5,3.0,6,18.0,77.27,-30.0,Mild
1,8.6,5.5,3.0,3,18.0,73.33,-30.0,Mild
1,8.6,5.5,3.0,30,23.0,90.06,-30.0,Mild
1,9.0,5.5,3.0,11,18.0,70.2,-30.0,Subclinical
1,8.2,5.5,3.0,12,18.0,54.67,-30.0,Moderate
1,8.6,5.5,3.0,1,18.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,2,18.0,92.27,-30.0,Mild
1,8.6,5.5,3.0,4,18.0,78.93,-30.0,Mild
1,8.6,5.5,3.0,30,18.0,100.0,-30.0,Mild
1,9.0,5.5,3.0,30,20.67,86.27,-30.0,Subclinical
1,9.0,5.5,3.0,30,29.58,98.37,-30.0,Subclinical
1,9.0,5.5,3.0,30,26.75,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,30,25.92,95.38,-30.0,Subclinical
1,8.6,5.5,3.0,30,28.75,87.27,-30.0,Mild
1,9.0,5.5,3.0,30,25.83,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,30,23.42,81.6,-30.0,Mild
1,9.0,5.5,3.0,10,18.0,79.17,-30.0,Subclinical
1,8.6,5.5,3.0,30,28.75,92.93,-30.0,Mild
1,8.6,5.5,3.0,30,26.58,96.64,-30.0,Mild
1,9.0,5.5,3.0,30,36.5,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,30,20.08,79.73,-30.0,Mild
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,8.6,5.5,3.0,30,20.33,93.78,-30.0,Mild
1,9.0,5.5,3.0,30,25.67,100.0,-30.0,Subclinical
1,7.8,5.5,3.0,7,4.25,36.27,-30.0,Critical
1,9.0,5.5,3.0,30,23.08,97.44,-30.0,Subclinical
1,8.6,5.5,3.0,30,25.83,84.91,-30.0,Mild
1,9.0,5.5,3.0,30,25.92,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,2,50.0,90.0,-30.0,Subclinical
1,9.0,5.5,3.0,4,48.92,84.69,-30.0,Subclinical
1,9.0,5.5,3.0,3,51.58,91.56,-30.0,Subclinical
1,9.0,5.5,3.0,5,47.25,86.77,-30.0,Subclinical
1,9.0,5.5,3.0,6,48.17,85.94,-30.0,Subclinical
1,9.0,5.5,3.0,1,51.42,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,7,26.83,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,14,35.58,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,1,24.75,87.21,-30.0,Subclinical
1,9.0,5.5,3.0,12,28.25,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,5,35.67,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,15,33.33,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,8,33.08,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,4,19.33,84.08,-30.0,Subclinical
1,9.0,5.5,3.0,20,33.42,94.06,-30.0,Subclinical
1,9.0,5.5,3.0,2,24.75,95.23,-30.0,Subclinical
1,9.0,5.5,3.0,13,31.75,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,9,33.92,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,6,33.75,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,3,29.42,90.94,-30.0,Subclinical
1,9.0,5.5,3.0,17,35.67,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,18,31.83,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,11,29.67,98.65,-30.0,Subclinical
1,9.0,5.5,3.0,10,24.08,98.17,-30.0,Subclinical
1,9.0,5.5,3.0,7,34.75,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,16,30.5,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,21,31.5,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,19,29.17,100.0,-30.0,Subclinical
2,8.6,5.5,3.0,5,31.17,94.28,-30.0,Mild
2,8.6,5.5,3.0,12,30.0,97.93,-30.0,Mild
2,8.6,5.5,3.0,3,31.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,10,32.75,94.49,-30.0,Mild
2,8.6,5.5,3.0,2,30.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,21,31.42,97.9,-30.0,Mild
2,8.6,5.5,3.0,15,25.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,4,27.92,98.97,-30.0,Mild
2,8.6,5.5,3.0,16,24.5,93.84,-30.0,Mild
2,8.6,5.5,3.0,7,33.25,98.94,-30.0,Mild
2,8.6,5.5,3.0,14,19.92,89.34,-30.0,Mild
2,8.6,5.5,3.0,8,23.75,93.51,-30.0,Mild
2,8.6,5.5,3.0,9,31.83,91.28,-30.0,Mild
2,8.6,5.5,3.0,18,29.83,94.5,-30.0,Mild
2,8.6,5.5,3.0,11,33.75,93.2,-30.0,Mild
2,8.6,5.5,3.0,19,28.58,100.0,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,1,27.42,100.0,-30.0,Mild
2,8.6,5.5,3.0,20,27.17,97.3,-30.0,Mild
2,8.6,5.5,3.0,17,29.5,92.39,-30.0,Mild
2,8.6,5.5,3.0,13,31.75,97.41,-30.0,Mild
2,8.2,5.5,3.0,6,30.17,95.11,-30.0,Moderate
2,8.6,5.5,3.0,12,35.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,15,39.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,11,44.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,20,39.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,9,33.0,92.92,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,13,48.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,10,44.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,6,28.25,90.97,-30.0,Mild
2,8.6,5.5,3.0,18,43.5,100.0,-30.0,Mild
2,8.6,5.5,3.0,1,49.33,93.82,-30.0,Mild
2,8.6,5.5,3.0,7,22.08,96.11,-30.0,Mild
2,8.6,5.5,3.0,16,42.42,100.0,-30.0,Mild
2,8.2,5.5,3.0,4,18.0,58.33,-30.0,Moderate
2,8.6,5.5,3.0,2,23.08,88.88,-30.0,Mild
2,8.2,5.5,3.0,17,45.25,100.0,-30.0,Moderate
2,8.6,5.5,3.0,14,37.42,100.0,-30.0,Mild
2,8.6,5.5,3.0,21,40.17,100.0,-30.0,Mild
2,7.8,5.5,3.0,8,7.58,45.59,-30.0,Critical
2,8.2,5.5,3.0,5,30.67,100.0,-30.0,Moderate
2,8.6,5.5,3.0,3,39.67,81.15,-30.0,Mild
2,8.6,5.5,3.0,19,35.75,100.0,-30.0,Mild
2,8.6,5.5,3.0,19,28.42,100.0,-30.0,Mild
2,8.6,5.5,3.0,17,29.92,100.0,-30.0,Mild
2,8.6,5.5,3.0,16,30.58,100.0,-30.0,Mild
2,8.6,5.5,3.0,4,20.42,89.81,-30.0,Mild
2,8.6,5.5,3.0,15,28.83,96.36,-30.0,Mild
2,8.6,5.5,3.0,7,31.92,100.0,-30.0,Mild
2,8.6,5.5,3.0,6,27.83,100.0,-30.0,Mild
2,8.6,5.5,3.0,13,22.25,91.19,-30.0,Mild
2,8.2,5.5,3.0,11,22.5,96.67,-30.0,Moderate
2,8.2,5.5,3.0,21,15.5,87.33,-30.0,Moderate
2,8.6,5.5,3.0,1,25.17,100.0,-30.0,Mild
2,8.6,5.5,3.0,12,24.83,99.78,-30.0,Mild
2,8.6,5.5,3.0,18,28.42,100.0,-30.0,Mild
2,8.2,5.5,3.0,2,19.5,81.92,-30.0,Moderate
2,8.2,5.5,3.0,9,24.75,89.24,-30.0,Moderate
2,8.6,5.5,3.0,10,24.92,99.89,-30.0,Mild
2,8.6,5.5,3.0,5,28.42,100.0,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,14,27.58,100.0,-30.0,Mild
2,8.6,5.5,3.0,3,18.08,88.9,-30.0,Mild
2,8.2,5.5,3.0,8,22.08,85.92,-30.0,Moderate
2,8.6,5.5,3.0,20,22.33,96.44,-30.0,Mild
1,8.6,5.5,3.0,11,34.5,99.93,-30.0,Mild
1,9.0,5.5,3.0,1,32.5,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,9,32.08,99.86,-30.0,Mild
1,9.0,5.5,3.0,6,37.08,95.14,-30.0,Subclinical
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,8.6,5.5,3.0,21,29.42,98.19,-30.0,Mild
1,8.6,5.5,3.0,10,34.33,97.08,-30.0,Mild
1,9.0,5.5,3.0,20,30.5,98.54,-30.0,Subclinical
1,9.0,5.5,3.0,16,38.33,97.92,-30.0,Subclinical
1,8.6,5.5,3.0,2,29.5,100.0,-30.0,Mild
1,9.0,5.5,3.0,5,34.5,98.19,-30.0,Subclinical
1,9.0,5.5,3.0,4,38.33,97.92,-30.0,Subclinical
1,9.0,5.5,3.0,18,30.25,97.99,-30.0,Subclinical
1,9.0,5.5,3.0,12,34.83,93.12,-30.0,Subclinical
1,8.6,5.5,3.0,7,32.17,100.0,-30.0,Mild
1,8.6,5.5,3.0,15,28.67,100.0,-30.0,Mild
1,9.0,5.5,3.0,8,37.08,99.1,-30.0,Subclinical
1,8.6,5.5,3.0,13,27.33,97.15,-30.0,Mild
1,8.6,5.5,3.0,3,28.42,100.0,-30.0,Mild
1,8.6,5.5,3.0,14,34.25,100.0,-30.0,Mild
1,8.6,5.5,3.0,17,31.58,100.0,-30.0,Mild
1,8.6,5.5,3.0,19,30.83,96.88,-30.0,Mild
2,8.2,5.5,3.0,8,37.75,91.83,-30.0,Moderate
2,8.2,5.5,3.0,17,28.08,89.99,-30.0,Moderate
2,8.2,5.5,3.0,13,44.0,91.67,-30.0,Moderate
2,8.2,5.5,3.0,6,33.58,94.69,-30.0,Moderate
2,8.2,5.5,3.0,15,37.83,100.0,-30.0,Moderate
2,8.2,5.5,3.0,16,33.67,90.98,-30.0,Moderate
2,8.6,5.5,3.0,19,29.67,100.0,-30.0,Mild
2,8.2,5.5,3.0,7,35.25,92.79,-30.0,Moderate
2,8.2,5.5,3.0,10,38.58,90.71,-30.0,Moderate
2,8.6,5.5,3.0,21,36.5,95.82,-30.0,Mild
2,8.2,5.5,3.0,3,26.17,98.71,-30.0,Moderate
2,8.2,5.5,3.0,18,34.75,95.88,-30.0,Moderate
2,8.2,5.5,3.0,14,36.58,89.07,-30.0,Moderate
2,8.2,5.5,3.0,12,40.0,94.03,-30.0,Moderate
2,8.2,5.5,3.0,1,33.75,87.37,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,20,45.5,97.69,-30.0,Mild
2,8.2,5.5,3.0,11,33.25,92.89,-30.0,Moderate
2,8.2,5.5,3.0,2,31.0,90.51,-30.0,Moderate
2,8.2,5.5,3.0,9,33.58,86.64,-30.0,Moderate
2,8.2,5.5,3.0,4,27.83,98.19,-30.0,Moderate
2,8.2,5.5,3.0,5,32.75,92.18,-30.0,Moderate
1,9.0,5.5,3.0,1,18.0,100.0,-30.0,Subclinical
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,9.0,5.5,3.0,12,18.0,79.67,-30.0,Subclinical
1,9.0,5.5,3.0,18,18.0,90.23,-30.0,Subclinical
1,9.0,5.5,3.0,4,32.42,91.74,-30.0,Subclinical
1,8.6,5.5,3.0,5,18.0,57.73,-30.0,Mild
1,9.0,5.5,3.0,14,18.0,83.37,-30.0,Subclinical
1,9.0,5.5,3.0,10,18.0,67.77,-30.0,Subclinical
1,8.6,5.5,3.0,3,9.08,57.35,-30.0,Mild
1,9.0,5.5,3.0,21,18.0,73.73,-30.0,Subclinical
1,8.6,5.5,3.0,1,18.0,57.27,-30.0,Mild
1,9.0,5.5,3.0,17,18.0,76.07,-30.0,Subclinical
1,9.0,5.5,3.0,11,18.0,76.43,-30.0,Subclinical
1,8.6,5.5,3.0,20,3.5,53.3,-30.0,Mild
1,9.0,5.5,3.0,16,18.0,78.53,-30.0,Subclinical
1,8.6,5.5,3.0,8,18.0,46.97,-30.0,Mild
1,8.6,5.5,3.0,2,18.0,53.67,-30.0,Mild
1,9.0,5.5,3.0,15,18.0,72.4,-30.0,Subclinical
1,8.6,5.5,3.0,19,5.0,50.55,-30.0,Mild
1,9.0,5.5,3.0,6,18.0,61.8,-30.0,Subclinical
1,8.6,5.5,3.0,7,18.0,54.1,-30.0,Mild
1,8.6,5.5,3.0,9,3.58,50.98,-30.0,Mild
1,8.6,5.5,3.0,13,3.75,43.62,-30.0,Mild
1,9.0,5.5,3.0,2,21.33,95.11,-30.0,Subclinical
1,7.8,5.5,3.0,12,4.83,19.33,-30.0,Critical
1,9.0,5.5,3.0,3,22.67,96.89,-30.0,Subclinical
1,9.0,5.5,3.0,8,15.75,87.67,-30.0,Subclinical
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,9.0,5.5,3.0,5,27.5,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,11,32.08,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,4,29.83,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,9,22.33,96.44,-30.0,Subclinical
1,9.0,5.5,3.0,10,22.58,96.78,-30.0,Subclinical
1,9.0,5.5,3.0,7,27.67,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,6,29.25,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,1,13.42,84.56,-30.0,Subclinical
1,9.0,5.5,3.0,3,21.0,94.67,-30.0,Subclinical
1,9.0,5.5,3.0,9,23.33,97.78,-30.0,Subclinical
1,8.6,5.5,3.0,16,25.17,98.47,-30.0,Mild
1,9.0,5.5,3.0,10,32.67,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,6,27.58,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,15,27.08,100.0,-30.0,Mild
1,9.0,5.5,3.0,4,25.17,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,12,25.75,100.0,-30.0,Mild
1,9.0,5.5,3.0,17,31.17,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,5,24.08,98.78,-30.0,Subclinical
1,9.0,5.5,3.0,21,29.42,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,20,39.83,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,11,30.92,99.78,-30.0,Mild
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,9.0,5.5,3.0,14,33.33,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,2,24.17,98.89,-30.0,Subclinical
1,8.6,5.5,3.0,13,29.25,100.0,-30.0,Mild
1,9.0,5.5,3.0,19,30.58,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,8,27.75,100.0,-30.0,Mild
1,9.0,5.5,3.0,1,25.08,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,18,31.42,96.26,-30.0,Mild
1,9.0,5.5,3.0,7,28.17,100.0,-30.0,Subclinical
2,8.2,5.5,3.0,14,31.5,100.0,-30.0,Moderate
2,8.2,5.5,3.0,6,33.58,100.0,-30.0,Moderate
2,8.2,5.5,3.0,7,35.58,100.0,-30.0,Moderate
2,8.2,5.5,3.0,12,32.58,100.0,-30.0,Moderate
2,8.6,5.5,3.0,2,31.33,97.43,-30.0,Mild
2,8.2,5.5,3.0,8,34.58,100.0,-30.0,Moderate
2,8.2,5.5,3.0,5,37.17,99.51,-30.0,Moderate
2,8.2,5.5,3.0,3,29.83,100.0,-30.0,Moderate
2,8.6,5.5,3.0,1,35.92,91.74,-30.0,Mild
2,8.2,5.5,3.0,15,31.08,98.82,-30.0,Moderate
2,8.2,5.5,3.0,9,41.33,100.0,-30.0,Moderate
2,8.2,5.5,3.0,10,33.0,100.0,-30.0,Moderate
2,8.2,5.5,3.0,20,32.08,100.0,-30.0,Moderate
2,8.2,5.5,3.0,16,30.83,100.0,-30.0,Moderate
2,8.2,5.5,3.0,19,33.08,100.0,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.2,5.5,3.0,4,33.17,100.0,-30.0,Moderate
2,8.2,5.5,3.0,21,35.0,100.0,-30.0,Moderate
2,8.2,5.5,3.0,17,36.5,100.0,-30.0,Moderate
2,8.2,5.5,3.0,18,28.58,99.94,-30.0,Moderate
2,8.2,5.5,3.0,11,31.25,100.0,-30.0,Moderate
2,8.2,5.5,3.0,13,36.67,100.0,-30.0,Moderate
2,8.6,5.5,3.0,11,18.0,66.87,-30.0,Mild
2,8.2,5.5,3.0,18,18.0,62.03,-30.0,Moderate
2,8.2,5.5,3.0,17,18.0,81.43,-30.0,Moderate
2,7.8,5.5,3.0,3,18.0,52.7,-30.0,Critical
2,8.6,5.5,3.0,19,18.0,76.73,-30.0,Mild
2,8.6,5.5,3.0,14,18.0,64.6,-30.0,Mild
2,8.2,5.5,3.0,9,18.0,70.4,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.2,5.5,3.0,4,18.0,67.47,-30.0,Moderate
2,7.8,5.5,3.0,2,18.0,50.07,-30.0,Critical
2,8.2,5.5,3.0,8,18.0,66.83,-30.0,Moderate
2,8.2,5.5,3.0,7,18.0,74.53,-30.0,Moderate
2,8.2,5.5,3.0,12,18.0,78.33,-30.0,Moderate
2,8.2,5.5,3.0,13,18.0,72.7,-30.0,Moderate
2,8.2,5.5,3.0,16,18.0,70.3,-30.0,Moderate
2,8.2,5.5,3.0,15,18.0,66.9,-30.0,Moderate
2,8.2,5.5,3.0,20,18.0,66.47,-30.0,Moderate
2,8.2,5.5,3.0,10,18.0,79.7,-30.0,Moderate
2,8.2,5.5,3.0,1,18.0,98.43,-30.0,Moderate
2,7.8,5.5,3.0,6,18.0,58.73,-30.0,Critical
2,8.2,5.5,3.0,21,18.0,70.17,-30.0,Moderate
2,8.2,5.5,3.0,5,18.0,84.57,-30.0,Moderate
2,8.2,5.5,3.0,11,31.75,99.65,-30.0,Moderate
2,8.2,5.5,3.0,16,30.83,89.28,-30.0,Moderate
2,8.2,5.5,3.0,21,30.67,91.77,-30.0,Moderate
2,8.2,5.5,3.0,14,33.08,92.58,-30.0,Moderate
2,8.2,5.5,3.0,19,30.67,91.17,-30.0,Moderate
2,8.6,5.5,3.0,4,35.75,100.0,-30.0,Mild
2,8.2,5.5,3.0,12,37.67,100.0,-30.0,Moderate
2,8.2,5.5,3.0,17,20.5,89.97,-30.0,Moderate
2,8.2,5.5,3.0,9,29.25,99.51,-30.0,Moderate
2,8.2,5.5,3.0,5,32.83,100.0,-30.0,Moderate
2,8.2,5.5,3.0,1,31.08,100.0,-30.0,Moderate
2,8.2,5.5,3.0,8,34.92,95.76,-30.0,Moderate
2,8.2,5.5,3.0,10,33.25,97.15,-30.0,Moderate
2,8.2,5.5,3.0,18,26.92,87.39,-30.0,Moderate
2,8.2,5.5,3.0,7,32.0,100.0,-30.0,Moderate
2,8.2,5.5,3.0,15,36.0,89.89,-30.0,Moderate
2,8.2,5.5,3.0,6,33.5,97.99,-30.0,Moderate
2,8.2,5.5,3.0,3,31.25,99.44,-30.0,Moderate
